source_name,title,source_url,category,announcement_type,publication_date,animal_type,pet_name,region,city,reward,description
alertuj-ogloszenia.pl,Zaginęła kotka Vessta💔,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-vessta%f0%9f%92%94/,Zaginął Kotek,Zaginione,2026-05-03,Kot,Vessta,łódzkie,Łódź (Łódź-Polesie),,"Łódź, Retkinia Południe. Zaginęła Vesta trikolorka. Bardzo lękliwa, płochliwa kotka. Jest w trakcie leczenia. Jeśli ktoś widział proszę o kontakt"
alertuj-ogloszenia.pl,Zaginął piesek Bold,https://alertuj-ogloszenia.pl/listing/zaginal-piesek-bold/,Zaginął Piesek,Zaginione,2026-05-02,Pies,Bold,małopolskie,Niepołomice,,"Okolice Niepołomice Jazy/Wola Batorska. Ma na sobie niebieskie szelki, jest płochliwy i nieagresywny. Jeśli ktoś widział go, proszę o kontakt na numer"
alertuj-ogloszenia.pl,ZAGINĘŁA KOTKA Milusia,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-milusia/,Zaginął Kotek,Zaginione,2026-05-02,Kot,Milusia,śląskie,Rudno,2 000 PLN,Nagroda 2 000 PLN Dnia 09.02 zaginęła nam kotka w Rudnie Szukamy jej już bardzo długo ale bez rezultatu Jest płochliwa i może mieć problemy ze słuchem. Jeśli ktoś ma jakiekolwiek informacje bardzo prosimy o kontakt.
alertuj-ogloszenia.pl,Zaginęła czarna kotka Nigra,https://alertuj-ogloszenia.pl/listing/zaginela-czarna-kotka-nigra/,Zaginął Kotek,Zaginione,2026-05-01,Kot,Nigra,dolnośląskie,Lubomierz,,"Nasza czarnulka ma około 2 lat, jest wysterylizowana, zadbana. Mogła wskoczyć do auta lub wejść do garażu. Prosimy o pomoc w jej odnalezieniu. Kontakt tel. , ."
alertuj-ogloszenia.pl,POSZUKIWANA Kicia Bella,https://alertuj-ogloszenia.pl/listing/poszukiwana-kicia-bella/,Zaginął Kotek,Brak danych,2026-05-01,Kot,Kicia Bella,mazowieckie,Korytów A,1 000 PLN,"Nagroda 1 000 PLN Kici szukam 😢 Poszukuję kota. Wabi sie KICIA BELLA. Kicia została zaatakowana przez 2 psy i uciekła w amoku. Nie wiemy jak daleko i w jaki jest stanie. Na pewno jest przerażona i wypłoszona. Kicia nie jest kotem, który da się złapać, raczej może podrapać więc proszę tylko o informację jeśli ktoś gdzieś ją zobaczy. Możliwe, że znajduje się u któregoś z sąsiadów pod drzewem. Od zawsze jest kotem pół dzikim, więc na pewno ma swoje kryjówki. Okolice działkowej/ ogrodników, a może i dalej. (Korytów A) Zostawiam również numer do kontaktu: . Będę wdzięczna za każdą informację."
alertuj-ogloszenia.pl,Zaginęła kotka Eli,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-eli/,Zaginął Kotek,Zaginione,2026-05-01,Kot,Eli,śląskie,Szałsza,500 PLN,"Nagroda 500 PLN Ruda kotka, białe łapki i brzuch. Pod brodą ruda jasna plama. Kotka reaguje na imię i jest bardzo towarzyska."
alertuj-ogloszenia.pl,Zaginięcie szczeniaka rasy CORGI,https://alertuj-ogloszenia.pl/listing/zaginiecie-szczeniaka-rasy-corgi/,Zaginął Piesek,Zaginione,2026-04-30,Pies,Volpe,pomorskie,Malbork,10 000 PLN,"Nagroda 10 000 PLN Dn. 28.04.2026 około godziny 1900 przy ulicy Rakowiec w Malborku zaginął szczeniak rasy corgi. Ostatnio widziany na ulicy kasztanowej, może przemieszczać się w kierunku Nowej Wsi Malborskiej. Dla znalazcy przewidziana nagroda 10 000 zł . Każdy kto posiada jakiegokolwiek informacje proszony jest o kontakt"
alertuj-ogloszenia.pl,Zaginął kot Puchatek,https://alertuj-ogloszenia.pl/listing/zaginal-kot-puchatek/,Zaginął Kotek,Zaginione,2026-04-30,Kot,Puchatek,małopolskie,Wojnicz,,"28.04.2026 r. zaginął kot w okolicy ul. Loretańskiej i Zamoście w Wojniczu, Powiat Tarnowski. Reaguje na imię Puchatek. Kotek ma ogoloną tylną łapkę, trochę kuleje."
alertuj-ogloszenia.pl,Zaginął roczny szaro-biały kot,https://alertuj-ogloszenia.pl/listing/zaginal-roczny-szaro-bialy-kot/,Zaginął Kotek,Zaginione,2026-04-30,Kot,"Kulfon, ale bardziej reaguje na Kocie",mazowieckie,"Telefon: 502-660-645 Imię pupila Kulfon, ale bardziej reaguje na Kocie mazowieckie Kobyłka",,"W dniu 26.04 zaginął kot w wieku około 1 roku. 🔹 umaszczenie: szaro-białe 🔹 ma biały pyszczek, klatkę piersiową i łapki 🔹 oczy żółto-zielone 🔹 kot jest wykastrowany 🔹 nie posiada chipa Kot jest niewychodzący 📍 Miejsce zaginięcia: Kobyłka ul. Złotopolska, woj. mazowieckie Telefon:"
alertuj-ogloszenia.pl,Zagięła sunia Lusia,https://alertuj-ogloszenia.pl/listing/zagiela-sunia-lusia/,Zaginął Piesek,Brak danych,2026-04-30,Pies,Lusia,podkarpackie,Głogów Małopolski,,"Lusia – przyjazna, ufna, uwielbia jeździć samochodem, kundelek piękny, lubi dzieci."
alertuj-ogloszenia.pl,Zaginął pies Gucio,https://alertuj-ogloszenia.pl/listing/zaginal-pies-gucio/,Zaginął Piesek,Zaginione,2026-04-29,Pies,Gucio,warmińsko-mazurskie,Powiat elbląski,Tak,"Nadal poszukujemy GUCIA, który zaginął w poniedziałek, 20-ego kwietnia w Pomorskiej Wsi k. Elbląga. Mieszaniec a la jamnik szorstkowłosy, niski ok. 13 kg, sierść koloru ciemnego, kosmaty, ufny. Prosimy o kontakt na tel. . Nagroda gwarantowana."
alertuj-ogloszenia.pl,ZAGINĘŁA KOTKA OREO,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-oreo/,Zaginął Kotek,Zaginione,2026-04-29,Kot,OREO,dolnośląskie,Bolesławiec,,"24 kwietnia (piątek) Bolesławiec, ul. Chopina, późnym popołudniem zaginęła nasza ukochana kotka. – cała czarna, żółte oczy – ma około 5 lat – nosi zieloną obrożę Kotka może być wystraszona – wcześniej nieznany mężczyzna próbował ja złapać – może chować się i unikać ludzi. Prosimy o pomoc, każda informacja jest dla nas ważna, sprawdzimy każde zgłoszenie."
alertuj-ogloszenia.pl,Zaginął kot Klakier zwany Rudym,https://alertuj-ogloszenia.pl/listing/zaginal-kot-klakier-zwany-rudym/,Zaginął Kotek,Zaginione,2026-04-28,Kot,Klakier,śląskie,Tarnowskie Góry,Tak,"POSZUKIWANY‼️Klakier zwany Rudym, reaguje na słowo KICIUŚ 🐱 📌 Ostatni raz widziany w sobotę 25.04 na ul. Św. Katarzyny (gdzie mieszka) 🏠 📌 Zdarzało mu się w młodości zawędrować na ul. Opatowicką i Szafirową 🐾 📌 Prosimy o sprawdzenie garaży, piwnic, altanek w okolicy ulic Św. Katarzyny, Krasickiego, Hallera – może ktoś go nieumyślnie gdzieś zamknął 🕵️‍♀️ 📌 wszelkie informacje o kocie proszę kierować na mój numer telefonu ☎️ Bardzo proszę o udostępnianie posta 🙏 Za pomoc w odnalezieniu Rudego przewidziana nagroda 💰"
alertuj-ogloszenia.pl,Kotka Kicia zaginęła Gmina Prażmów,https://alertuj-ogloszenia.pl/listing/kotka-kicia-zaginela-gmina-prazmow/,Zaginął Kotek,Zaginione,2026-04-28,Kot,Kicia,mazowieckie,Jeziórko,,"Kotka nieufna, wysterylizowana i posiada czipa. Zaginęła w Jeziórku k. Ustanowek gmina Prażmów powiat piaseczyński. Kontakt"
alertuj-ogloszenia.pl,ZAGINĄŁ KOT KITEK,https://alertuj-ogloszenia.pl/listing/zaginal-kot-kitek-2/,Zaginął Kotek,Zaginione,2026-04-28,Kot,Kitek,podlaskie,Tybory Misztale,,"Bardzo proszę o pomoc w odnalezieniu! Jeśli ktoś go widział lub ma jakiekolwiek informacje, proszę o kontakt."
alertuj-ogloszenia.pl,Zaginęła kotka Gruszka,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-gruszka-2/,Zaginął Kotek,Zaginione,2026-04-27,Kot,Gruszka,lubelskie,Świdnik,500 PLN,"Nagroda 500 PLN 25/26.04 zaginęła Gruszka. Prawdopodobnie prześlizgnęła się między nogami, gdy ktoś wychodził z domu. Jest bardzo strachliwa, płochliwa. Kotek jest czarny, ma duże zielone oczka, bez szczególnych znaków. Jest bardzo smukła. Zaginęła w Świdniku przy ul. Okulickiego 9. Dla znalazcy przewidziana nagroda w wysokości 500 złotych. Za każdą informację o Gruszce będę dozgonnie wdzięczna."
alertuj-ogloszenia.pl,Zaginął ukochany kocurek Tyrek,https://alertuj-ogloszenia.pl/listing/zaginal-ukochany-kocurek-tyrek/,Zaginął Kotek,Zaginione,2026-04-27,Kot,Tyrek,podlaskie,ŁOMŻA,,"W Łomży zaginął nasz ukochany kot. To dla nas członek rodziny – nasze dzieci bardzo za nim tęsknią i ciągle go szukają… Wygląd: rudo-biały kot, z obwisłym majtającym się brzuszkiem, kastrowany, krótkowłosy. Charakter: w domu bardzo ufny i przytulaśny, ale na zewnątrz może być przestraszony i chować się. : może reagować na głos opiekunów, ale ze strachu nie podejść. Miejsce zaginięcia: Łomża ul Łukasińskiego /Lipowa Kiedy: 24.04.2026 w okolicach wieczornych 19-21 To kot NIE wychodzący co dodatkowo może mieć wpływ na jego zachowanie. Bardzo prosimy – sprawdźcie swoje piwnice, garaże, altanki, krzaki i miejsca, gdzie kot mógł się schować. Często przestraszone koty są bardzo ciche i nie wychodzą same. Każda informacja ma dla nas ogromne znaczenie. Kontakt: Dla naszych dzieci to bardzo ważne… Dziękujemy za każdą pomoc"
alertuj-ogloszenia.pl,Zaginął Kot Syjamski Florek / Bi han,https://alertuj-ogloszenia.pl/listing/zaginal-kot-syjamski-florek-bi-han/,Zaginął Kotek,Zaginione,2026-04-26,Kot,Florek/ Bi han,dolnośląskie,Wrocław,,"#ZAGINĄŁ KOT W dniu wczorajszym (sobota 24.04) przy ulicy Stobrawskiej (Magnolia ) we Wrocławiu zaginął 10 letni Kot Syjamski. Jest bardzo ważny dla swojej rodziny, prosimy o pomoc w jego odnalezieniu. Jeśli ktoś go widział lub ma jakiekolwiek informacje, prosimy o pilny kontakt: 📞 Każda informacja może być bardzo cenna. Dziękujemy za pomoc!"
alertuj-ogloszenia.pl,Wyszedł nie wrócił kocur Paweł,https://alertuj-ogloszenia.pl/listing/wyszedl-nie-wrocil-kocur-pawel/,Zaginął Kotek,Brak danych,2026-04-26,Kot,Paweł,dolnośląskie,Bolesławiec,1 500 PLN,"Nagroda 1 500 PLN Zawieruszył się kocur, zwie się Paweł i reaguje na imię, mieszka na ul. Gdańskiej w Bolesławcu. Jest kotem wychodzącym, ostatni raz widziany koło domu na ul. Gdańskiej okolice pomu- cmentarz 24.04 w godzinach południowych. Nigdy wcześniej nie oddalał się od domu. Paweł boi się samochodów, jednak jest przyjaźnie nastawiony do ludzi i z ufnością się przytula. Na pewno bardzo tęskni i boi się ponieważ jest nami od prawie 4 lat i uwielbia swoich ludzi. Paweł ma znak szczególny – serduszko na nosku i piękna rudo-białą sierść. Jest rasy dachowej jednak człowiek z wdzięcznością obdaruje znalazcę pieniążkiem. Ktokolwiek widział, ktokolwiek wie proszony jest o kontakt pod numer tel."
alertuj-ogloszenia.pl,Zaginął kot Ajahn,https://alertuj-ogloszenia.pl/listing/zaginal-kot-ajahn/,Zaginął Kotek,Zaginione,2026-04-26,Kot,Ajahn,łódzkie,Łódź,500 PLN,"Nagroda 500 PLN Ajahn ma 6 lat,jest brązowy pręgowany. Ma chipa i jest wykastrowany. Nie podchodzi do obcych."
alertuj-ogloszenia.pl,Zaginął mały biały piesek,https://alertuj-ogloszenia.pl/listing/zaginal-maly-bialy-piesek/,Zaginął Piesek,Zaginione,2026-04-26,Pies,Budyń,opolskie,Czerownak,5 000 PLN,"Nagroda 5 000 PLN Zaginął 27 kwietnia w Czerwonaku, os. Zdroje (Powiat poznański). Nie ma obroży ani smyczy. Ma kręcone białe włosy, jest niegroźny ale może szczekać na ludzi ze strachu. Ostatni raz widziany w okolicach Mariny (ok. 14:00). Jeśli ktokolwiek widział lub cokolwiek wie bardzo proszę o informację."
alertuj-ogloszenia.pl,Zaginęła Kotka NAGRODA 4000 PLN,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-nagroda-4000-pln/,Zaginął Kotek,Zaginione,2026-04-26,Kot,Szylkretka,mazowieckie,Ostrołęka,4000 PLN,"Nagroda 4 000 PLN W okolicach bloku na ulicy Bohaterów Warszawy 31a, od strony ulicy Cieplińskiego, zaginęła kotka – czarny dachowiec z charakterystyczną rudą plamką na pyszczku. Ostatnio widziana 24 kwietnia 2026 roku w okolicy garaży przy ulicy storczykowej. Jest na pewno bardzo przestraszona. Ktokolwiek widział, proszę o kontakt pod tel lub . Za odnalezienie kotki przewidziana nagroda 4000zł."
alertuj-ogloszenia.pl,Zaginęła ruda kotka Sjena,https://alertuj-ogloszenia.pl/listing/zaginela-ruda-kotka-sjena/,Zaginął Kotek,Zaginione,2026-04-25,Kot,Sjena,mazowieckie,"Warszawa, Stara Miłosna",,"22 kwietnia 2026 roku, w Starej Miłosnej, zaginęła ruda kotka – Sjena. Ma 5 lat, jest wysterylizowana, ma czipa. Jest bardzo ufna. Wiem że tego dnia podobna kotka została potrącona przy ul. Granicznej, ale to nie nasza – nie ten czip. Będę wdzięczna za informację, może ktoś ją widział. Mieszkamy przy Jana Pawła II, blisko ronda Macierowe Bagno"
alertuj-ogloszenia.pl,Zaginęła Kotka Kicia,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-kicia-2/,Zaginął Kotek,Zaginione,2026-04-25,Kot,Kicia,małopolskie,Młoszowa,300 PLN,Nagroda 300 PLN Kotka Kicia zaginęła 20.04.2026 r. Ma czarno- białą długą sierść. Ma czipa. Czeka nagroda dla znalazcy. Bardzo proszę o kontakt.
alertuj-ogloszenia.pl,Zaginął rudy kot Gdańsk Strzyża,https://alertuj-ogloszenia.pl/listing/zaginal-rudy-kot-gdansk-strzyza/,Zaginął Kotek,Zaginione,2026-04-25,Kot,Czarodziej,pomorskie,Gdańsk,,"Wyszedł z domu 18.04.2026 r. (wieczorem w sobotę) i nie wrócił. Lubi rejony ulic: Karłowicza, Zamenhofa i Kisielewskiego w Gdańsku (Strzyża). Ma biały krawat, łapki i końcówkę ogona. Ponadto ma zwężenie na wysokości 1/3 ogona."
alertuj-ogloszenia.pl,Zaginął pies Baksio,https://alertuj-ogloszenia.pl/listing/zaginal-pies-baksio/,Zaginął Piesek,Zaginione,2026-04-25,Pies,Baksio,podkarpackie,Rzeszów,,"🚨 ZAGINĄŁ PIES 🚨 Proszę o pomoc! Zaginął młody pies (ok. 8 miesięcy), który uciekł po wystrzale petard – jest bardzo wystraszony i może się ukrywać. 📍 Miejsce zaginięcia: Rzeszów 📅 Data: zaginął wczoraj koło 21 ⚠️ Pies jest bardzo przestraszony – może nie podejść! Prosimy NIE GONIĆ ani nie próbować łapać na siłę! 📞 Jeśli ktoś widział psa lub wie, gdzie może być: proszę o pilny kontakt: Dla dzieci i dla nas to członek rodziny… bardzo czekamy, aż wróci do domu 💔"
alertuj-ogloszenia.pl,Zaginęła kicia Alergia,https://alertuj-ogloszenia.pl/listing/zaginela-kicia-alergia/,Zaginął Kotek,Zaginione,2026-04-24,Kot,Alergia,mazowieckie,Warszawa,500 PLN,Nagroda 500 PLN 23.04.2026 zaginęła kotka Alergia – bury kot (pręgowany). Łagodna – raczej strachliwa. Warszawa Wesoła (Stara Miłosna) Pogodna/ Jeździecka/ Jana Pawła.
alertuj-ogloszenia.pl,Zaginął piesek Tobi,https://alertuj-ogloszenia.pl/listing/zaginal-piesek-tobi/,Zaginął Piesek,Zaginione,2026-04-24,Pies,Tobi,mazowieckie,Warszawa Wawer,,"Roczny mix terier zaginął w dniu dzisiejszym 24.04.2026 o godzinie 8 rano, ostatni raz był widziany przy ul. Patriotów róg Szpotańskiego w Wawrze. Pies jest niedawno adoptowany i ma czip na schronisko mój telefon Bardzo proszę o pomoc."
alertuj-ogloszenia.pl,Zaginął Kotek Siewa,https://alertuj-ogloszenia.pl/listing/zaginal-kotek-siewa/,Zaginął Kotek,Zaginione,2026-04-23,Kot,Siewa,śląskie,Katowice,500 PLN,"Nagroda 500 PLN 22.04 o 17:00 uciekł domowy kot Siewa. Jest młody(ponad rok), nieprzyzwyczajony do życia na zewnątrz, może być bardzo przestraszony i się ukrywać. Ma chip. Rasa syjamska. Brynów/Ligota (ul.Ligocka) 22 kwietnia! Jeśli ktoś go widział lub znalazł – prosimy o kontakt! Każda informacja jest bardzo ważna"
alertuj-ogloszenia.pl,Zaginęła Kicia,https://alertuj-ogloszenia.pl/listing/zaginela-kicia-3/,Zaginął Kotek,Zaginione,2026-04-23,Kot,Kicia,małopolskie,Młoszowa,,Młoszowa zaginęła kotka Kicia. Jest czarno biała. Ma długą sierść.
alertuj-ogloszenia.pl,Zaginęła kotka Kicia,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-kicia/,Zaginął Kotek,Zaginione,2026-04-23,Kot,Kicia,małopolskie,Młoszowa,300 PLN,"Nagroda 300 PLN . Jest czarno biała. Ma długą sierść. Na pewno jest wystraszona. Zaginęła 20.04. 2026 r. Bardzo proszę o pomoc w odnalezieniu, czeka nagroda pieniężna. Proszę o kontakt ."
alertuj-ogloszenia.pl,Zaginął kot - Kiełczów k/Wrocławia,https://alertuj-ogloszenia.pl/listing/zaginal-kot-kielczow-k-wroclawia/,Zaginął Kotek,Zaginione,2026-04-22,Pies,Filip,dolnośląskie,Kiełczów,,"Dzień dobry, piszę w imieniu koleżanki z Kiełczowa, która poszukuje swojego kota – Filipa. Filip był kotem wychodzącym ale zawsze trzymającym się blisko domu, od 2 dni intensywnie przeszukiwanie okolicy bez rezultatu – nie wrócił do domu. Bardzo proszę o zachowanie dla siebie komentarzy „tak kończą koty wychodzące itp” – jest wystarczająco ciężko. Kot jest szary pręgowany jak na zdjęciu, ma ścięte pionowo końcówki uszu i pędzelki przy uszach (zdjęcie), reaguje na swoje imię, przyjazny. Bardzo proszę o sprawdzenie w najbliższej okolicy może ktoś natknie się na niego podczas spaceru ze swoim psiakiem, może zakradł się do czyjegoś garażu i nie może wyjść, bardzo proszę o czujność a jakiekolwiek sygnały kierować do właścicielki – tel . Filip mieszka na ul Sielskiej w Kielczowie. Będe wdzięczna za jakąkolwiek pomoc, kliknięcie polubienia lub przekazanie dalej. Kłaniam się."
alertuj-ogloszenia.pl,Zaginęła kotka - Żary‼️,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-zary%e2%80%bc%ef%b8%8f/,Zaginął Kotek,Zaginione,2026-04-21,Kot,Asia,lubuskie,Żary,500 PLN,"Nagroda 500 PLN W Żarach zaginęła moja kotka przy ulicy gnieźnieńskiej 15 O 21:00 (14.04) obok bloku jeszcze sąsiedzi widziały, a o 23:30 (14.04) już się nie odzywała. Kotka punktualnie wracała do domu i siedziała w krzakach obok bloku. Każdy ją znał i nagle zniknęła."
alertuj-ogloszenia.pl,Zaginął Owczarek Podhalański,https://alertuj-ogloszenia.pl/listing/zaginal-owczarek-podhalanski/,Zaginął Piesek,Zaginione,2026-04-20,Pies,Dexter,małopolskie,Myślenice,,"Zaginął w sobotę 18.04.2026 w okolicach Polany, Więciórki, Trzebuni w lesie pies roczny Owczarek Podhalański biały. Pies przyjazny. Telefon do kontaktu"
alertuj-ogloszenia.pl,Zaginął kot Kraków,https://alertuj-ogloszenia.pl/listing/zaginal-kot-krakow/,Zaginął Kotek,Zaginione,2026-04-20,Kot,Pinkman,małopolskie,Kraków,1 000 PLN,"Nagroda 1 000 PLN , Jest młody — około 11 miesięcy. Jest wiarogodne przestraszony, nie podchodzi do obcych, ale odzywa się na swoje imię — Pinkman. Zaginął (19.04) w okolicach ul. Wielicka Kraków. Prosimy o kontakt, jeśli ktoś go widział lub ma jakiekolwiek informacje. Nagroda. Tel. (WhatsApp też na ten numer)"
alertuj-ogloszenia.pl,Zaginął kocur Michael,https://alertuj-ogloszenia.pl/listing/zaginal-kocur-michael/,Zaginął Kotek,Zaginione,2026-04-20,Kot,Michael,podkarpackie,Jarosław,2 000 PLN,Nagroda 2 000 PLN Zaginął kocur. Brytyjski krótkowłosy niebieski. Jarosław ul Pogodna. Tel kontaktowy
alertuj-ogloszenia.pl,ZAGINĘŁA KOTKA W ŚWIĘTEJ KATARZYNIE WYSOKA NAGRODA !,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-w-swietej-katarzynie-wysoka-nagroda/,Zaginął Kotek,Zaginione,2026-04-19,Pies,MIOLA / KOTKA PISKOTKA,świętokrzyskie,ŚWIĘTA KATARZYNA,Tak,"kotka typ kot domowy / zwykły jest czarna, ma małą białą łatkę na piersi pod szyją. Podbrzusze też ma białe. Ma całkowicie czarne wibrysy – czyli wąsy, brwi itp oraz czarny nosek. JEST RACZEJ NIEDUŻA. Ma około 4 lat. Jest raczej płochliwa i nieufna. bardziej niż miauczy, to popiskuje / stąd taka nazwa/. Jest łagodna i grzeczna. NIE JEST ZACHIPOWANA I NIE MA OBRÓŻKI. WAŻNE – JEST WYSTERYLIZOWANA / została adoptowana z azylu dla kotów/. WYSOKA N A G R O D A !!!! JEST TO MÓJ JEDYNY KOT I BARDZO ZA NIĄ TĘSKNIĘ i CZEKAM. Kotka została wystraszona przez psa w pensjonacie Jodełka w św. Katarzynie. była mocno przestraszona kiedy uciekła. Kicia może kryć się. być może została podjęta przez turystów, którzy w kwietniu br byli lub są w okolicy ? Wołam na nią także MISIA, lub MIOLCIA, lub KICIA."
alertuj-ogloszenia.pl,ZAGINĘŁA PAPUGA KUKUSIA,https://alertuj-ogloszenia.pl/listing/zaginela-papuga-kukusia/,Pozostałe Zaginione Zwierzęta,Zaginione,2026-04-19,Ptak,Kukusia,opolskie,Poznań,300 PLN,"Nagroda 300 PLN ZAGINĘŁA PAPUGA – KAŻDA INFORMACJA POMAGA Zaginęła papuga (korela / nimfa) w okolicach Poznania. Ostatni raz widziana: w lesie, potem odleciała w stronę domków letniskowych. Czas: wczoraj wieczorem Ptak jest oswojony i może reagować na ludzi, ale jest przestraszony. ⚠️ Jeśli ktoś ją zobaczy: proszę nie płoszyć spróbować zachować spokój skontaktować się natychmiast 📞 Kontakt: 🙏 Bardzo proszę o udostępnienia. Każda informacja może pomóc ją znaleźć."
alertuj-ogloszenia.pl,Zaginął biały kotek na Kamiennej Górze w Gdyni,https://alertuj-ogloszenia.pl/listing/zaginal-bialy-kotek-na-kamiennej-gorze-w-gdyni/,Zaginął Kotek,Zaginione,2026-04-19,Kot,Luksor,pomorskie,Gdynia,,"16.04.2026 zaginął biały kotek, z lekko brązowymi uszami i niebieskimi oczami. Kotek mieszkał na Kamiennej Górze w okolicy ul. Sienkiewicza. Wabi się Luksor. Jeśli Ktoś go widział albo ma o nim jakieś informacje bardzo proszę o kontakt."
alertuj-ogloszenia.pl,Zaginęła kotka Pigwa,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-pigwa/,Zaginął Kotek,Zaginione,2026-04-18,Kot,Pigwa,dolnośląskie,Wrocław,Tak,"Kotka 5 lat, mieszkaniec, po sterylizacji, bez czipa. Czarna, w słońcu brązowawa. Oczy zielonkawe. Biała łatka na piersi. Przewidziana nagroda. Zaginęła 12.04, Brochów, ul. Semaforowa. Bardzo proszę o kontakt znalazcę lub kogoś, kto ją widział, tęsknimy w domu!"
alertuj-ogloszenia.pl,Zaginęła kotka Zora,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-zora/,Zaginął Kotek,Zaginione,2026-04-18,Kot,Zora,kujawsko-pomorskie,Bydgoszcz os. Zawisza/os. Leśne,,"16.04.br zaginęła kotka w okolicy ul. Powstańców Warszawy 1, Bydgoszcz. Kotka jest bardzo płochliwa, może nie dać się złapać. W przypadku znalezienia kotki bardzo proszę o kontakt na nr telefonu"
alertuj-ogloszenia.pl,Zaginęła kotka Trixi,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-trixi/,Zaginął Kotek,Zaginione,2026-04-18,Kot,Trixy,mazowieckie,zaginęła kotka. Wabi się Trixi. Imię pupila Trixy mazowieckie Rusiec,,Rusiec woj. mazowieckie zaginęła kotka. Wabi się Trixi.
alertuj-ogloszenia.pl,Zaginął nasz kochany kotek Pączek,https://alertuj-ogloszenia.pl/listing/zaginal-nasz-kochany-kotek-paczek/,Zaginął Kotek,Zaginione,2026-04-17,Kot,Pączek,łódzkie,"🕒 Data zaginięcia: Poniedziałek Jeśli ktoś go widział lub wie, gdzie może być, bardzo prosimy o kontakt z Tatą 🙏 📞 Jarek – 888 501 609 Prosimy o udostępnienie – każda pomoc ma ogromne znaczenie ❤️ Imię pupila Pączek łódzkie Piekary (koło Ostrołęki)",,"‼️ Zaginął kot ‼️ Zaginął nasz ukochany kot Pączek. Bardzo za nim tęsknimy i martwimy się o niego 💔 🐾 Opis: – Imię: Pączek – Kolor: szary pręgowany – Cechy szczególne: brak zębów 📍 Miejsce zaginięcia: Piekary (koło Ostrołęki) gmina Sulmierzyce woj. łódzkie 🕒 Data zaginięcia: Poniedziałek Jeśli ktoś go widział lub wie, gdzie może być, bardzo prosimy o kontakt z Tatą 🙏 📞 Jarek – Prosimy o udostępnienie – każda pomoc ma ogromne znaczenie ❤️"
alertuj-ogloszenia.pl,Zaginął kot Bourbon,https://alertuj-ogloszenia.pl/listing/zaginal-kot-bourbon/,Zaginął Kotek,Zaginione,2026-04-16,Kot,Bourbon,dolnośląskie,Wrocław,1 000 PLN,"Nagroda 1 000 PLN 🚨 ZAGINĄŁ KOT – BOURBON 🚨 W nocy z poniedziałku na wtorek zaginął nasz kot Bourbon 💔 Jest łagodny, ufny i reaguje na swoje imię. To dla nas bardzo ważny członek rodziny… bardzo za nim tęsknimy 😞 🐾 Szaro-pręgowany 🐾 Ma chip 🐾 Może być przestraszony i gdzieś się ukrywać Prosimy – sprawdźcie piwnice, garaże, klatki schodowe 🙏 Może ktoś go widział albo przygarnął?"
alertuj-ogloszenia.pl,Zaginęła Papużka Falista,https://alertuj-ogloszenia.pl/listing/zaginela-papuzka-falista/,Pozostałe Zaginione Zwierzęta,Zaginione,2026-04-16,Inne / brak danych,Koko,dolnośląskie,Wrocław,500 PLN,"Nagroda 500 PLN W dniu wczorajszym, 15.04.2026 zaginęła papużka falista, upierzenie ; niebieskie, dziób niebieski. Zaginęła na osiedlu Gaj, we Wrocławiu. Może przebywać na gałęziach drzew, chować się w krzakach, lub chodzić po ziemi, opcjonalnie może wlecieć komuś do mieszkania. Papużkę można zabezpieczyć – włączając jej dźwięk papugi falistej (ćwierć) np. z YouTube, próbować złapać ją w koc, ręcznik. Papużka nie była bardzo oswojona wiec raczej sama nie przyleci. Za wszelkie informacje – będę wdzięczna. Przewidziana nagroda dla znalazcy (który ją zabezpieczy) : 500 zł. Z góry dziękuję!"
alertuj-ogloszenia.pl,Zaginęła mała suczka Jack Russell,https://alertuj-ogloszenia.pl/listing/zaginela-mala-suczka-jack-russell/,Zaginął Piesek,Zaginione,2026-04-16,Pies,Jesska,dolnośląskie,Jelenia Góra,,"ODNALEZIONA!!!! Dzień dobry zaginęła Jesska, 2letnia suczka Jack Russell – uciekła 15 kwietnia 2026 około 18 na polu w bok za krzyżem w kierunku Dziwiszowa/Maciejowej. Miała na sobie granatowe szelki. Jest przyjazna ale bojaźliwa. Nie jest zaczipowana. Jeśli ktoś widział Jesskę albo ma jakiejkolwiek informacje gdzie może się znajdować bardzo prosimy o kontakt: Tomek: Magda:"
alertuj-ogloszenia.pl,Zaginał Kot Kitek,https://alertuj-ogloszenia.pl/listing/zaginal-kot-kitek/,Zaginął Kotek,Zaginione,2026-04-15,Kot,Kitek,mazowieckie,Płock,,W okolicy działek przy Narodowych Sił Zbrojnych zaginął kot. Proszę o kontakt na podany numer telefonu
